year,day,species,location,c1,c2,c3,festival
2024,1,Zitting Cisticola,Pamohi,,,,before
2024,1,Thick-billed Warbler,Pamohi,,,,before
2024,1,Blyth's Reed Warbler,Pamohi,,,,before
2024,1,Pallas's Grasshopper Warbler,Pamohi,,,,before
2024,1,Striated Grassbird,Pamohi,1,1,1,before
2024,1,Gray-throated Martin,Pamohi,2,2,2,before
2024,1,Bank Swallow,Pamohi,,,,before
2024,1,Barn Swallow,Pamohi,50,30,50,before
2024,1,Striated Swallow,Pamohi,,,,before
2024,1,Streak-throated Swallow,Pamohi,,,,before
2024,1,Red-vented Bulbul,Pamohi,3,5,1,before
2024,1,Dusky Warbler,Pamohi,,,,before
2024,1,Indian Pied Starling,Pamohi,5,6,8,before
2024,1,Chestnut-tailed Starling,Pamohi,2,2,4,before
2024,1,Common Myna,Pamohi,,,,before
2024,1,Bank Myna,Pamohi,,,,before
2024,1,Jungle Myna,Pamohi,,,,before
2024,1,Great Myna,Pamohi,,,,before
2024,1,Oriental Magpie-Robin,Pamohi,1,0,0,before
2024,1,Bluethroat,Pamohi,,,,before
2024,1,Taiga Flycatcher,Pamohi,,,,before
2024,1,Siberian Stonechat,Pamohi,0,1,0,before
2024,1,Baya Weaver,Pamohi,,,,before
2024,1,Scaly-breasted Munia,Pamohi,0,5,6,before
2024,1,House Sparrow,Pamohi,,,,before
2024,1,Gray Wagtail,Pamohi,,,,before
2024,1,Eastern Yellow Wagtail,Pamohi,,,,before
2024,1,Citrine Wagtail,Pamohi,15,11,6,before
2024,1,White Wagtail,Pamohi,3,2,3,before
2024,1,Richard's Pipit,Pamohi,,,,before
2024,1,Paddyfield Pipit,Pamohi,0,1,2,before
2024,1,Rosy Pipit,Pamohi,,,,before
2024,1,Olive-backed Pipit,Pamohi,,,,before
2024,1,Fulvous Whistling-Duck,Watch Tower,,12,,before
2024,1,Lesser Whistling-Duck,Watch Tower,9,76,,before
2024,1,Bar-headed Goose,Watch Tower,,2,,before
2024,1,Graylag Goose,Watch Tower,,13,57,before
2024,1,Garganey,Watch Tower,,,,before
2024,1,Northern Shoveler,Watch Tower,,5,,before
2024,1,Gadwall,Watch Tower,,,,before
2024,1,Eurasian Wigeon,Watch Tower,,,,before
2024,1,Northern Pintail,Watch Tower,,23,4,before
2024,1,Red-crested Pochard,Watch Tower,,174,19,before
2024,1,Common Pochard,Watch Tower,,,,before
2024,1,Ferruginous Duck,Watch Tower,,9,,before
2024,1,Tufted Duck,Watch Tower,,,,before
2024,1,duck sp.,Watch Tower,,,,before
2024,1,Great Crested Grebe,Watch Tower,,6,,before
2024,1,Little Grebe,Watch Tower,,,,before
2024,1,Spotted Dove,Watch Tower,2,,,before
2024,1,Yellow-footed Green-Pigeon,Watch Tower,,,,before
2024,1,Greater Coucal,Watch Tower,,,,before
2024,1,Plaintive Cuckoo,Watch Tower,,,,before
2024,1,Common Hawk-Cuckoo,Watch Tower,,,,before
2024,1,Asian Palm Swift,Watch Tower,,,,before
2024,1,Eurasian Moorhen,Watch Tower,2,,,before
2024,1,Eurasian Coot,Watch Tower,,,,before
2024,1,Gray-headed Swamphen,Watch Tower,,,,before
2024,1,White-breasted Waterhen,Watch Tower,,,,before
2024,1,Black-winged Stilt,Watch Tower,,,,before
2024,1,Little Ringed Plover,Watch Tower,,,,before
2024,1,Northern Lapwing,Watch Tower,,,,before
2024,1,Gray-headed Lapwing,Watch Tower,,,,before
2024,1,Red-wattled Lapwing,Watch Tower,2,,,before
2024,1,Pheasant-tailed Jacana,Watch Tower,1,,,before
2024,1,Bronze-winged Jacana,Watch Tower,,,,before
2024,1,Common Sandpiper,Watch Tower,1,1,,before
2024,1,Green Sandpiper,Watch Tower,,,,before
2024,1,Wood Sandpiper,Watch Tower,,,1,before
2024,1,Common Redshank,Watch Tower,,,,before
2024,1,Spotted Redshank,Watch Tower,,,,before
2024,1,Temminck's Stint,Watch Tower,,,,before
2024,1,Brown-headed Gull,Watch Tower,,5,20,before
2024,1,Asian Openbill,Watch Tower,2,,,before
2024,1,Lesser Adjutant,Watch Tower,,,,before
2024,1,Greater Adjutant,Watch Tower,,,,before
2024,1,Oriental Darter,Watch Tower,11,1,,before
2024,1,Little Cormorant,Watch Tower,8,,297,before
2024,1,Great Cormorant,Watch Tower,,,,before
2024,1,Little Egret,Watch Tower,,,1,before
2024,1,Indian Pond-Heron,Watch Tower,5,5,3,before
2024,1,Eastern Cattle Egret,Watch Tower,32,78,,before
2024,1,Great Egret,Watch Tower,,,1,before
2024,1,Medium Egret,Watch Tower,,,,before
2024,1,Gray Heron,Watch Tower,,,,before
2024,1,Purple Heron,Watch Tower,,1,,before
2024,1,Glossy Ibis,Watch Tower,2,8,38,before
2024,1,Changeable Hawk-Eagle,Watch Tower,,,,before
2024,1,Booted Eagle,Watch Tower,,,,before
2024,1,Black Kite,Watch Tower,72,,,before
2024,1,Spotted Owlet,Watch Tower,,1,,before
2024,1,Common Kingfisher,Watch Tower,1,,,before
2024,1,Stork-billed Kingfisher,Watch Tower,,,,before
2024,1,White-throated Kingfisher,Watch Tower,3,1,2,before
2024,1,Indochinese Roller,Watch Tower,,,,before
2024,1,Lineated Barbet,Watch Tower,,,,before
2024,1,Blue-throated Barbet,Watch Tower,,,,before
2024,1,Fulvous-breasted Woodpecker,Watch Tower,,,,before
2024,1,Eurasian Kestrel,Watch Tower,,,1,before
2024,1,Rose-ringed Parakeet,Watch Tower,,,,before
2024,1,Black-hooded Oriole,Watch Tower,1,,1,before
2024,1,Black Drongo,Watch Tower,11,1,,before
2024,1,Ashy Drongo,Watch Tower,,,,before
2024,1,Brown Shrike,Watch Tower,,,,before
2024,1,Long-tailed Shrike,Watch Tower,,,,before
2024,1,Gray-backed Shrike,Watch Tower,,,,before
2024,1,House Crow,Watch Tower,9,48,,before
2024,1,Large-billed Crow,Watch Tower,,,,before
2024,1,Bengal Bushlark,Watch Tower,,,,before
2024,1,Common Tailorbird,Watch Tower,,,,before
2024,1,Plain Prinia,Watch Tower,,,,before
2024,1,Zitting Cisticola,Watch Tower,,,,before
2024,1,Thick-billed Warbler,Watch Tower,,,,before
2024,1,Blyth's Reed Warbler,Watch Tower,,,,before
2024,1,Pallas's Grasshopper Warbler,Watch Tower,,,,before
2024,1,Striated Grassbird,Watch Tower,4,,,before
2024,1,Gray-throated Martin,Watch Tower,,,,before
2024,1,Bank Swallow,Watch Tower,11,12,,before
2024,1,Barn Swallow,Watch Tower,89,77,,before
2024,1,Striated Swallow,Watch Tower,,,,before
2024,1,Streak-throated Swallow,Watch Tower,,1,,before
2024,1,Red-vented Bulbul,Watch Tower,3,,,before
2024,1,Dusky Warbler,Watch Tower,,,,before
2024,1,Indian Pied Starling,Watch Tower,3,,,before
2024,1,Chestnut-tailed Starling,Watch Tower,27,,,before
2024,1,Common Myna,Watch Tower,,,4,before
2024,1,Bank Myna,Watch Tower,,,,before
2024,1,Jungle Myna,Watch Tower,4,,11,before
2024,1,Great Myna,Watch Tower,5,,3,before
2024,1,Oriental Magpie-Robin,Watch Tower,,,,before
2024,1,Bluethroat,Watch Tower,,,,before
2024,1,Taiga Flycatcher,Watch Tower,,,,before
2024,1,Siberian Stonechat,Watch Tower,7,,,before
2024,1,Baya Weaver,Watch Tower,,,,before
2024,1,Scaly-breasted Munia,Watch Tower,,,,before
2024,1,House Sparrow,Watch Tower,,,,before
2024,1,Gray Wagtail,Watch Tower,27,7,13,before
2024,1,Eastern Yellow Wagtail,Watch Tower,2,2,,before
2024,1,Citrine Wagtail,Watch Tower,18,11,17,before
2024,1,White Wagtail,Watch Tower,9,5,9,before
2024,1,Richard's Pipit,Watch Tower,,,,before
2024,1,Paddyfield Pipit,Watch Tower,,7,11,before
2024,1,Rosy Pipit,Watch Tower,,,,before
2024,1,Olive-backed Pipit,Watch Tower,,2,8,before
2024,1,Fulvous Whistling-Duck,Chakardoi,,,,before
2024,1,Lesser Whistling-Duck,Chakardoi,59,,15,before
2024,1,Bar-headed Goose,Chakardoi,,,,before
2024,1,Graylag Goose,Chakardoi,,100,23,before
2024,1,Garganey,Chakardoi,,,,before
2024,1,Northern Shoveler,Chakardoi,6,,,before
2024,1,Gadwall,Chakardoi,63,,16,before
2024,1,Eurasian Wigeon,Chakardoi,,,,before
2024,1,Northern Pintail,Chakardoi,27,,,before
2024,1,Red-crested Pochard,Chakardoi,12,,,before
2024,1,Common Pochard,Chakardoi,500,,,before
2024,1,Ferruginous Duck,Chakardoi,24,,,before
2024,1,Tufted Duck,Chakardoi,,,,before
2024,1,duck sp.,Chakardoi,,,,before
2024,1,Great Crested Grebe,Chakardoi,1,,,before
2024,1,Little Grebe,Chakardoi,,,,before
2024,1,Spotted Dove,Chakardoi,,,,before
2024,1,Yellow-footed Green-Pigeon,Chakardoi,,,,before
2024,1,Greater Coucal,Chakardoi,,,,before
2024,1,Plaintive Cuckoo,Chakardoi,,,,before
2024,1,Common Hawk-Cuckoo,Chakardoi,,,,before
2024,1,Asian Palm Swift,Chakardoi,,,,before
2024,1,Eurasian Moorhen,Chakardoi,,,,before
2024,1,Eurasian Coot,Chakardoi,,,,before
2024,1,Gray-headed Swamphen,Chakardoi,,6,8,before
2024,1,White-breasted Waterhen,Chakardoi,6,,,before
2024,1,Black-winged Stilt,Chakardoi,,,,before
2024,1,Little Ringed Plover,Chakardoi,,,,before
2024,1,Northern Lapwing,Chakardoi,,9,,before
2024,1,Gray-headed Lapwing,Chakardoi,,,,before
2024,1,Red-wattled Lapwing,Chakardoi,,,,before
2024,1,Pheasant-tailed Jacana,Chakardoi,,,,before
2024,1,Bronze-winged Jacana,Chakardoi,,,,before
2024,1,Common Sandpiper,Chakardoi,,,,before
2024,1,Green Sandpiper,Chakardoi,,,,before
2024,1,Wood Sandpiper,Chakardoi,,,,before
2024,1,Common Redshank,Chakardoi,,,,before
2024,1,Spotted Redshank,Chakardoi,,,,before
2024,1,Temminck's Stint,Chakardoi,,5,,before
2024,1,Brown-headed Gull,Chakardoi,3,,,before
2024,1,Asian Openbill,Chakardoi,2,3,2,before
2024,1,Lesser Adjutant,Chakardoi,,1,1,before
2024,1,Greater Adjutant,Chakardoi,,,,before
2024,1,Oriental Darter,Chakardoi,,,,before
2024,1,Little Cormorant,Chakardoi,9,,4,before
2024,1,Great Cormorant,Chakardoi,,,,before
2024,1,Little Egret,Chakardoi,,2,8,before
2024,1,Indian Pond-Heron,Chakardoi,,7,7,before
2024,1,Eastern Cattle Egret,Chakardoi,41,12,,before
2024,1,Great Egret,Chakardoi,,,,before
2024,1,Medium Egret,Chakardoi,,,,before
2024,1,Gray Heron,Chakardoi,,,,before
2024,1,Purple Heron,Chakardoi,,,,before
2024,1,Glossy Ibis,Chakardoi,6,,,before
2024,1,Changeable Hawk-Eagle,Chakardoi,,,,before
2024,1,Booted Eagle,Chakardoi,,,,before
2024,1,Black Kite,Chakardoi,100,,12,before
2024,1,Spotted Owlet,Chakardoi,,,,before
2024,1,Common Kingfisher,Chakardoi,1,,,before
2024,1,Stork-billed Kingfisher,Chakardoi,,,,before
2024,1,White-throated Kingfisher,Chakardoi,1,2,,before
2024,1,Indochinese Roller,Chakardoi,,,,before
2024,1,Lineated Barbet,Chakardoi,,,,before
2024,1,Blue-throated Barbet,Chakardoi,,,,before
2024,1,Fulvous-breasted Woodpecker,Chakardoi,,,,before
2024,1,Eurasian Kestrel,Chakardoi,,,,before
2024,1,Rose-ringed Parakeet,Chakardoi,,,,before
2024,1,Black-hooded Oriole,Chakardoi,,,,before
2024,1,Black Drongo,Chakardoi,,1,,before
2024,1,Ashy Drongo,Chakardoi,,,,before
2024,1,Brown Shrike,Chakardoi,,,,before
2024,1,Long-tailed Shrike,Chakardoi,,,,before
2024,1,Gray-backed Shrike,Chakardoi,,,,before
2024,1,House Crow,Chakardoi,18,,,before
2024,1,Large-billed Crow,Chakardoi,,,,before
2024,1,Bengal Bushlark,Chakardoi,,,,before
2024,1,Common Tailorbird,Chakardoi,,,,before
2024,1,Plain Prinia,Chakardoi,,,,before
2024,1,Zitting Cisticola,Chakardoi,,,,before
2024,1,Thick-billed Warbler,Chakardoi,,,,before
2024,1,Blyth's Reed Warbler,Chakardoi,,,,before
2024,1,Pallas's Grasshopper Warbler,Chakardoi,,,,before
2024,1,Striated Grassbird,Chakardoi,1,,,before
2024,1,Gray-throated Martin,Chakardoi,,50,,before
2024,1,Bank Swallow,Chakardoi,,,,before
2024,1,Barn Swallow,Chakardoi,1000,500,100,before
2024,1,Striated Swallow,Chakardoi,,,,before
2024,1,Streak-throated Swallow,Chakardoi,,,,before
2024,1,Red-vented Bulbul,Chakardoi,,,,before
2024,1,Dusky Warbler,Chakardoi,,,,before
2024,1,Indian Pied Starling,Chakardoi,5,6,,before
2024,1,Chestnut-tailed Starling,Chakardoi,,,,before
2024,1,Common Myna,Chakardoi,12,,,before
2024,1,Bank Myna,Chakardoi,,,,before
2024,1,Jungle Myna,Chakardoi,4,,3,before
2024,1,Great Myna,Chakardoi,,3,2,before
2024,1,Oriental Magpie-Robin,Chakardoi,,,,before
2024,1,Bluethroat,Chakardoi,,,,before
2024,1,Taiga Flycatcher,Chakardoi,,,,before
2024,1,Siberian Stonechat,Chakardoi,3,,,before
2024,1,Baya Weaver,Chakardoi,,,,before
2024,1,Scaly-breasted Munia,Chakardoi,,,,before
2024,1,House Sparrow,Chakardoi,,,,before
2024,1,Gray Wagtail,Chakardoi,,,,before
2024,1,Eastern Yellow Wagtail,Chakardoi,,,,before
2024,1,Citrine Wagtail,Chakardoi,56,34,,before
2024,1,White Wagtail,Chakardoi,,,,before
2024,1,Richard's Pipit,Chakardoi,,,,before
2024,1,Paddyfield Pipit,Chakardoi,15,23,7,before
2024,1,Rosy Pipit,Chakardoi,5,,1,before
2024,1,Olive-backed Pipit,Chakardoi,,,,before
2024,2,Fulvous Whistling-Duck,Azara,,,,before
2024,2,Lesser Whistling-Duck,Azara,63,20,32,before
2024,2,Bar-headed Goose,Azara,,,,before
2024,2,Graylag Goose,Azara,,,,before
2024,2,Garganey,Azara,,,,before
2024,2,Northern Shoveler,Azara,,,,before
2024,2,Gadwall,Azara,,,,before
2024,2,Eurasian Wigeon,Azara,,,,before
2024,2,Northern Pintail,Azara,,,,before
2024,2,Red-crested Pochard,Azara,,,,before
2024,2,Common Pochard,Azara,,,28,before
2024,2,Ferruginous Duck,Azara,,,,before
2024,2,Tufted Duck,Azara,,,25,before
2024,2,duck sp.,Azara,,50,600,before
2024,2,Great Crested Grebe,Azara,,,,before
2024,2,Little Grebe,Azara,,12,,before
2024,2,Rock Pigeon,Azara,4,,,before
2024,2,Spotted Dove,Azara,1,1,2,before
2024,2,Yellow-footed Green-Pigeon,Azara,,,,before
2024,2,Greater Coucal,Azara,,,,before
2024,2,Plaintive Cuckoo,Azara,,,,before
2024,2,Common Hawk-Cuckoo,Azara,1,1,,before
2024,2,Asian Palm Swift,Azara,4,,,before
2024,2,Eurasian Moorhen,Azara,,,4,before
2024,2,Eurasian Coot,Azara,,,,before
2024,2,Gray-headed Swamphen,Azara,7,1,,before
2024,2,White-breasted Waterhen,Azara,,,,before
2024,2,Black-winged Stilt,Azara,,,,before
2024,2,Little Ringed Plover,Azara,,,,before
2024,2,Northern Lapwing,Azara,,,,before
2024,2,Gray-headed Lapwing,Azara,65,,,before
2024,2,Red-wattled Lapwing,Azara,,3,3,before
2024,2,Pheasant-tailed Jacana,Azara,,1,,before
2024,2,Bronze-winged Jacana,Azara,1,1,2,before
2024,2,Common Snipe,Azara,,,,before
2024,2,Common Sandpiper,Azara,,,,before
2024,2,Green Sandpiper,Azara,1,,,before
2024,2,Wood Sandpiper,Azara,2,,,before
2024,2,Common Redshank,Azara,,,,before
2024,2,Spotted Redshank,Azara,,,,before
2024,2,Common Greenshank,Azara,,,,before
2024,2,Temminck's Stint,Azara,,,,before
2024,2,Brown-headed Gull,Azara,,,,before
2024,2,Asian Openbill,Azara,1,,,before
2024,2,Lesser Adjutant,Azara,3,1,,before
2024,2,Greater Adjutant,Azara,,,,before
2024,2,Oriental Darter,Azara,,,,before
2024,2,Little Cormorant,Azara,49,20,5,before
2024,2,Great Cormorant,Azara,,1,,before
2024,2,Little Egret,Azara,2,,,before
2024,2,Indian Pond-Heron,Azara,2,3,,before
2024,2,Eastern Cattle Egret,Azara,4,,3,before
2024,2,Great Egret,Azara,1,,,before
2024,2,Medium Egret,Azara,1,2,,before
2024,2,Gray Heron,Azara,,,,before
2024,2,Purple Heron,Azara,1,1,1,before
2024,2,Glossy Ibis,Azara,,1,,before
2024,2,Changeable Hawk-Eagle,Azara,,,,before
2024,2,Booted Eagle,Azara,,,,before
2024,2,Shikra,Azara,,,,before
2024,2,Black Kite,Azara,50,1,,before
2024,2,Spotted Owlet,Azara,,,,before
2024,2,Eurasian Hoopoe,Azara,,,,before
2024,2,Common Kingfisher,Azara,,,,before
2024,2,Stork-billed Kingfisher,Azara,,,,before
2024,2,White-throated Kingfisher,Azara,1,1,,before
2024,2,Indochinese Roller,Azara,,,,before
2024,2,Lineated Barbet,Azara,,,,before
2024,2,Blue-throated Barbet,Azara,,,,before
2024,2,Fulvous-breasted Woodpecker,Azara,,,,before
2024,2,Black-rumped Flameback,Azara,,,,before
2024,2,Eurasian Kestrel,Azara,,,,before
2024,2,Rose-ringed Parakeet,Azara,,,,before
2024,2,Black-hooded Oriole,Azara,,,,before
2024,2,Ashy Woodswallow,Azara,,,,before
2024,2,Black Drongo,Azara,4,5,,before
2024,2,Ashy Drongo,Azara,,,,before
2024,2,Brown Shrike,Azara,,,,before
2024,2,Long-tailed Shrike,Azara,,,1,before
2024,2,Gray-backed Shrike,Azara,,,,before
2024,2,Rufous Treepie,Azara,,,,before
2024,2,House Crow,Azara,3,5,,before
2024,2,Large-billed Crow,Azara,1,,,before
2024,2,Bengal Bushlark,Azara,17,7,2,before
2024,2,Oriental Skylark,Azara,2,1,,before
2024,2,Common Tailorbird,Azara,,,,before
2024,2,Plain Prinia,Azara,4,1,,before
2024,2,Zitting Cisticola,Azara,20,,,before
2024,2,Thick-billed Warbler,Azara,,,,before
2024,2,Paddyfield Warbler,Azara,,,,before
2024,2,Blunt-winged Warbler,Azara,1,,,before
2024,2,Blyth's Reed Warbler,Azara,1,,2,before
2024,2,Pallas's Grasshopper Warbler,Azara,2,,,before
2024,2,Striated Grassbird,Azara,4,1,,before
2024,2,Gray-throated Martin,Azara,,,,before
2024,2,Bank Swallow,Azara,52,30,30,before
2024,2,Barn Swallow,Azara,250,300,150,before
2024,2,Striated Swallow,Azara,,1,,before
2024,2,Streak-throated Swallow,Azara,,,,before
2024,2,Red-vented Bulbul,Azara,8,,2,before
2024,2,Dusky Warbler,Azara,6,,,before
2024,2,Indian Pied Starling,Azara,12,4,,before
2024,2,Chestnut-tailed Starling,Azara,8,8,,before
2024,2,Common Myna,Azara,,,,before
2024,2,Bank Myna,Azara,,2,,before
2024,2,Jungle Myna,Azara,,,,before
2024,2,Great Myna,Azara,,,,before
2024,2,Oriental Magpie-Robin,Azara,,,,before
2024,2,Bluethroat,Azara,1,,,before
2024,2,Taiga Flycatcher,Azara,,,,before
2024,2,Siberian Stonechat,Azara,12,4,,before
2024,2,Pied Bushchat,Azara,,,,before
2024,2,Baya Weaver,Azara,,,,before
2024,2,Scaly-breasted Munia,Azara,,,,before
2024,2,House Sparrow,Azara,,,,before
2024,2,Eurasian Tree Sparrow,Azara,,,,before
2024,2,Gray Wagtail,Azara,,,,before
2024,2,Eastern Yellow Wagtail,Azara,,1,,before
2024,2,Citrine Wagtail,Azara,30,30,26,before
2024,2,White Wagtail,Azara,,,,before
2024,2,Richard's Pipit,Azara,,,,before
2024,2,Paddyfield Pipit,Azara,,,,before
2024,2,Rosy Pipit,Azara,,6,,before
2024,2,Olive-backed Pipit,Azara,,,,before
2024,2,Fulvous Whistling-Duck,Dharapur,,,,before
2024,2,Lesser Whistling-Duck,Dharapur,200,10,250,before
2024,2,Bar-headed Goose,Dharapur,,,,before
2024,2,Graylag Goose,Dharapur,11,80,,before
2024,2,Garganey,Dharapur,,,,before
2024,2,Northern Shoveler,Dharapur,,,,before
2024,2,Gadwall,Dharapur,,,,before
2024,2,Eurasian Wigeon,Dharapur,,,,before
2024,2,Northern Pintail,Dharapur,,40,,before
2024,2,Red-crested Pochard,Dharapur,40,,,before
2024,2,Common Pochard,Dharapur,,,,before
2024,2,Ferruginous Duck,Dharapur,,,,before
2024,2,Tufted Duck,Dharapur,,,,before
2024,2,duck sp.,Dharapur,,,,before
2024,2,Great Crested Grebe,Dharapur,,,,before
2024,2,Little Grebe,Dharapur,,,,before
2024,2,Rock Pigeon,Dharapur,,,,before
2024,2,Spotted Dove,Dharapur,,,1,before
2024,2,Yellow-footed Green-Pigeon,Dharapur,,,1,before
2024,2,Greater Coucal,Dharapur,,,,before
2024,2,Plaintive Cuckoo,Dharapur,,,,before
2024,2,Common Hawk-Cuckoo,Dharapur,,,,before
2024,2,Asian Palm Swift,Dharapur,10,,,before
2024,2,Eurasian Moorhen,Dharapur,,,,before
2024,2,Eurasian Coot,Dharapur,,,,before
2024,2,Gray-headed Swamphen,Dharapur,100,2,12,before
2024,2,White-breasted Waterhen,Dharapur,,,,before
2024,2,Black-winged Stilt,Dharapur,,,,before
2024,2,Little Ringed Plover,Dharapur,,5,,before
2024,2,Northern Lapwing,Dharapur,,3,,before
2024,2,Gray-headed Lapwing,Dharapur,,,,before
2024,2,Red-wattled Lapwing,Dharapur,,2,,before
2024,2,Pheasant-tailed Jacana,Dharapur,2,,,before
2024,2,Bronze-winged Jacana,Dharapur,5,,,before
2024,2,Common Snipe,Dharapur,,,,before
2024,2,Common Sandpiper,Dharapur,1,1,2,before
2024,2,Green Sandpiper,Dharapur,,,,before
2024,2,Wood Sandpiper,Dharapur,2,2,1,before
2024,2,Common Redshank,Dharapur,,1,2,before
2024,2,Spotted Redshank,Dharapur,,,1,before
2024,2,Common Greenshank,Dharapur,,,,before
2024,2,Temminck's Stint,Dharapur,,,,before
2024,2,Brown-headed Gull,Dharapur,,,,before
2024,2,Asian Openbill,Dharapur,2,,,before
2024,2,Lesser Adjutant,Dharapur,,,1,before
2024,2,Greater Adjutant,Dharapur,,,,before
2024,2,Oriental Darter,Dharapur,,2,1,before
2024,2,Little Cormorant,Dharapur,2,10,10,before
2024,2,Great Cormorant,Dharapur,,,,before
2024,2,Little Egret,Dharapur,3,,,before
2024,2,Indian Pond-Heron,Dharapur,1,,,before
2024,2,Eastern Cattle Egret,Dharapur,22,4,3,before
2024,2,Great Egret,Dharapur,1,,,before
2024,2,Medium Egret,Dharapur,2,1,,before
2024,2,Gray Heron,Dharapur,,,,before
2024,2,Purple Heron,Dharapur,,1,1,before
2024,2,Glossy Ibis,Dharapur,2,4,,before
2024,2,Changeable Hawk-Eagle,Dharapur,,,,before
2024,2,Booted Eagle,Dharapur,1,,,before
2024,2,Shikra,Dharapur,,,,before
2024,2,Black Kite,Dharapur,,2,2,before
2024,2,Spotted Owlet,Dharapur,,,,before
2024,2,Eurasian Hoopoe,Dharapur,,,,before
2024,2,Common Kingfisher,Dharapur,1,,,before
2024,2,Stork-billed Kingfisher,Dharapur,,,,before
2024,2,White-throated Kingfisher,Dharapur,1,,1,before
2024,2,Indochinese Roller,Dharapur,,,,before
2024,2,Lineated Barbet,Dharapur,,,,before
2024,2,Blue-throated Barbet,Dharapur,,,,before
2024,2,Fulvous-breasted Woodpecker,Dharapur,,,,before
2024,2,Black-rumped Flameback,Dharapur,3,,,before
2024,2,Eurasian Kestrel,Dharapur,,,,before
2024,2,Rose-ringed Parakeet,Dharapur,,,,before
2024,2,Black-hooded Oriole,Dharapur,1,,,before
2024,2,Ashy Woodswallow,Dharapur,,,,before
2024,2,Black Drongo,Dharapur,,,,before
2024,2,Ashy Drongo,Dharapur,,,,before
2024,2,Brown Shrike,Dharapur,,,,before
2024,2,Long-tailed Shrike,Dharapur,,,,before
2024,2,Gray-backed Shrike,Dharapur,,,,before
2024,2,Rufous Treepie,Dharapur,,,,before
2024,2,House Crow,Dharapur,,,,before
2024,2,Large-billed Crow,Dharapur,1,,,before
2024,2,Bengal Bushlark,Dharapur,,,,before
2024,2,Oriental Skylark,Dharapur,,,,before
2024,2,Common Tailorbird,Dharapur,,,,before
2024,2,Plain Prinia,Dharapur,,,,before
2024,2,Zitting Cisticola,Dharapur,,,,before
2024,2,Thick-billed Warbler,Dharapur,,,,before
2024,2,Paddyfield Warbler,Dharapur,,,,before
2024,2,Blunt-winged Warbler,Dharapur,,,,before
2024,2,Blyth's Reed Warbler,Dharapur,,1,,before
2024,2,Pallas's Grasshopper Warbler,Dharapur,,,,before
2024,2,Striated Grassbird,Dharapur,,,1,before
2024,2,Gray-throated Martin,Dharapur,,30,,before
2024,2,Bank Swallow,Dharapur,10,20,30,before
2024,2,Barn Swallow,Dharapur,300,100,300,before
2024,2,Striated Swallow,Dharapur,,,,before
2024,2,Streak-throated Swallow,Dharapur,1,,,before
2024,2,Red-vented Bulbul,Dharapur,1,,,before
2024,2,Dusky Warbler,Dharapur,,,,before
2024,2,Indian Pied Starling,Dharapur,2,,1,before
2024,2,Chestnut-tailed Starling,Dharapur,7,,,before
2024,2,Common Myna,Dharapur,,,,before
2024,2,Bank Myna,Dharapur,,,,before
2024,2,Jungle Myna,Dharapur,10,,,before
2024,2,Great Myna,Dharapur,2,,,before
2024,2,Oriental Magpie-Robin,Dharapur,1,,,before
2024,2,Bluethroat,Dharapur,,,,before
2024,2,Taiga Flycatcher,Dharapur,,,,before
2024,2,Siberian Stonechat,Dharapur,,,1,before
2024,2,Pied Bushchat,Dharapur,1,,,before
2024,2,Baya Weaver,Dharapur,,,,before
2024,2,Scaly-breasted Munia,Dharapur,,,,before
2024,2,House Sparrow,Dharapur,,,,before
2024,2,Eurasian Tree Sparrow,Dharapur,,,,before
2024,2,Gray Wagtail,Dharapur,,,,before
2024,2,Eastern Yellow Wagtail,Dharapur,,,,before
2024,2,Citrine Wagtail,Dharapur,5,14,,before
2024,2,White Wagtail,Dharapur,,,,before
2024,2,Richard's Pipit,Dharapur,,,,before
2024,2,Paddyfield Pipit,Dharapur,,,,before
2024,2,Rosy Pipit,Dharapur,,2,2,before
2024,2,Olive-backed Pipit,Dharapur,,,,before
